Loyalty#,First Name,Last Name,Customer Name,Latitude,Longitude,Postal code,Income,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,log_CLV,relation_inc_clv,Months_Enrolled,Is_Active,Total_Flights,Total_Flights_With_Companions,Total_DistanceKM,Total_Points_Accumulated,Total_Points_Redeemed,Flights_Variance,Did_Travel,Solo_Travels,Only_Travel_With_Companions,Recency,Distance_Per_Flight,Winter_Flights,Spring_Flights,Summer_Flights,Autumn_Flights,Total_Flights_With_Companions_Ratio,Winter_Flights_Ratio,Spring_Flights_Ratio,Summer_Flights_Ratio,Autumn_Flights_Ratio,Frequency,Country_Canada,Province or State_Alberta,Province or State_British Columbia,Province or State_Manitoba,Province or State_New Brunswick,Province or State_Newfoundland,Province or State_Nova Scotia,Province or State_Ontario,Province or State_Prince Edward Island,Province or State_Quebec,Province or State_Saskatchewan,Province or State_Yukon,City_Banff,City_Calgary,City_Charlottetown,City_Dawson Creek,City_Edmonton,City_Fredericton,City_Halifax,City_Hull,City_Kelowna,City_Kingston,City_London,City_Moncton,City_Montreal,City_Ottawa,City_Peace River,City_Quebec City,City_Regina,City_St. John's,City_Sudbury,City_Thunder Bay,City_Toronto,City_Tremblant,City_Trenton,City_Vancouver,City_Victoria,City_West Vancouver,City_Whistler,City_Whitehorse,City_Winnipeg,Gender_female,Gender_male,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Location Code_Rural,Location Code_Suburban,Location Code_Urban,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,LoyaltyStatus_Aurora,LoyaltyStatus_Nova,LoyaltyStatus_Star,EnrollmentType_2021 Promotion,EnrollmentType_Standard,Income_Bins_High,Income_Bins_Low,Income_Bins_Medium,Preferred_Season_Autumn_Flights,Preferred_Season_Non_Travel,Preferred_Season_Spring_Flights,Preferred_Season_Summer_Flights,Preferred_Season_Winter_Flights,CLV_Bins_High,CLV_Bins_Low,CLV_Bins_Medium
154644,Jina,Bytheway,Jina Bytheway,0.09381017332624264,0.8680823807735384,B3J 9S2,0.3481361458677149,2019-11-27,2021-12-31,0.016819019742376644,0.11883122915563638,0.030226035829796445,0.6180555555555556,1.0,0.4291187739463601,0.3857142857142857,0.501069772703302,0.5010751933363549,0.5450778800751528,0.5614502123344108,1.0,0.42929292929292934,0.0,0.0,0.05333912289062127,0.31690140845070425,0.44720496894409933,0.35348837209302325,0.21232876712328766,0.24107142857142858,0.20089285714285715,0.32142857142857145,0.3392857142857143,0.13839285714285715,0.03381132075471698,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
683356,Clelia,Lockbaum,Clelia Lockbaum,0.42062330601303666,0.3696425137673831,S6J 3G0,0.3481361458677149,2018-11-04,2021-12-31,0.016819019742376644,0.11883122915563638,0.030226035829796445,0.7013888888888888,1.0,0.3486590038314176,0.45714285714285713,0.35684624409138843,0.3568271405671953,0.2188098609527063,0.608037015909235,1.0,0.297979797979798,0.0,0.0,0.04675256317841315,0.2183098591549296,0.14285714285714285,0.3581395348837209,0.34931506849315064,0.3516483516483517,0.17032967032967034,0.12637362637362637,0.4230769230769231,0.2802197802197802,0.018561958184599697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
753637,Renae,Sobrowski,Renae Sobrowski,0.42062330601303666,0.3696425137673831,S1J 3C5,0.9963092987667658,2020-08-23,2021-12-31,0.0168439951758719,0.1189760998890863,0.010567010380245547,0.5555555555555556,1.0,0.19731800766283525,0.19999999999999998,0.2040077343012589,0.20399724222592422,0.23935381852041634,0.4257304937567346,1.0,0.18939393939393942,0.0,0.01,0.04722860214004997,0.17605633802816903,0.0,0.13953488372093023,0.3287671232876712,0.27184466019417475,0.24271844660194175,0.0,0.2912621359223301,0.46601941747572817,0.02429245283018868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
923062,Lesa,Stinebuck,Lesa Stinebuck,0.1766740729614762,0.7342424903874907,H5Y 2S9,0.5074764205198988,2017-10-14,2021-12-31,0.01684821637589927,0.11900057796920471,0.020747556101302495,0.7916666666666666,1.0,0.3908045977011494,0.21428571428571427,0.42336636026464003,0.4233314228348781,0.2325841933108169,0.43981745579007425,1.0,0.43939393939393945,0.0,0.0,0.049485944449488985,0.1971830985915493,0.3167701863354037,0.29767441860465116,0.4178082191780822,0.14705882352941177,0.13725490196078433,0.25,0.3137254901960784,0.29901960784313725,0.01539622641509434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
723969,Charlott,Wheater,Charlott Wheater,0.2158827247948043,0.7753893404254446,G1B 3L5,0.0,2021-11-18,2021-12-31,0.01686615647601558,0.11910458687411518,0.0,0.45138888888888884,1.0,0.0038314176245210726,0.0,0.0013626155103511448,0.0013580382811864168,0.0,0.0022184192178487665,1.0,0.005050505050505051,0.0,0.0,0.0162457219598839,0.014084507042253521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007547169811320755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
846215,Vernice,Bedney,Vernice Bedney,0.2580354013675037,1.0,A1C 6H9,0.0,2018-11-01,2019-07-01,0.01686615647601558,0.11910458687411518,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
231084,Larissa,Demetro,Larissa Demetro,0.09381017332624264,0.8680823807735384,B3C 2M8,0.9182844740500695,2019-06-21,2021-12-31,0.016868970609367165,0.11912089862825814,0.011470569396546318,0.6527777777777777,1.0,0.3850574712643678,0.45,0.37484453035137605,0.3748367365421993,0.12296989298262048,0.5172561323445521,1.0,0.3484848484848485,0.0,0.04,0.04446832841132057,0.4154929577464789,0.42236024844720493,0.20930232558139533,0.19863013698630136,0.31343283582089554,0.2935323383084577,0.3383084577114428,0.22388059701492538,0.14427860696517414,0.025283018867924528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
765793,Jame,Graczyk,Jame Graczyk,0.30423374392713143,0.5563127033672364,K8T 5M5,0.8531621007991519,2015-11-02,2021-12-31,0.01688444834280084,0.11921059695670122,0.012349927466895175,0.9513888888888888,1.0,0.2567049808429119,0.3357142857142857,0.2978030143732509,0.2977779146442337,0.0,0.27793623629333836,1.0,0.21969696969696972,0.0,0.02,0.05299317919598795,0.2605633802816901,0.2981366459627329,0.17209302325581394,0.0821917808219178,0.35074626865671643,0.27611940298507465,0.3582089552238806,0.27611940298507465,0.08955223880597014,0.0069268544843628845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
562358,Herbert,Schuffert,Herbert Schuffert,0.0,0.6534949939802728,M5B 3E4,0.2738720356867805,2021-08-29,2021-12-31,0.016886207176145578,0.11922078820155235,0.03847365688064007,0.4722222222222222,1.0,0.044061302681992334,0.04285714285714286,0.03981419088034429,0.039813474398444036,0.0,0.10285542245040248,1.0,0.042929292929292935,0.0,0.01,0.0412767734702478,0.0,0.0,0.0,0.15753424657534246,0.2608695652173913,0.0,0.0,0.0,1.0,0.02169811320754717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
550352,Priscilla,Marsden,Priscilla Marsden,0.40208005473982533,0.14693774291158257,V6T 1Y8,0.0,2016-02-26,2021-12-31,0.0169020366762482,0.11931249336820349,0.0,0.9305555555555556,1.0,0.28160919540229884,0.2785714285714286,0.31750318350013185,0.3174963435775644,0.2488562712698649,0.4484077715512902,1.0,0.27272727272727276,0.0,0.0,0.05150227733263324,0.09859154929577466,0.2981366459627329,0.2651162790697674,0.1917808219178082,0.2653061224489796,0.09523809523809523,0.32653061224489793,0.3877551020408163,0.19047619047619047,0.007924528301886793,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
746554,Elias,Flugum,Elias Flugum,0.14189944398662568,0.7467379694288839,H2T 9K8,0.0,2018-09-05,2021-12-31,0.0169020366762482,0.11931249336820349,0.0,0.7152777777777777,1.0,0.4789272030651341,0.3,0.3787952547321246,0.37879283594639346,0.5178414335590488,0.6285732395258923,1.0,0.5252525252525253,0.0,0.0,0.03612935470852325,0.4225352112676056,0.2608695652173913,0.4325581395348837,0.37671232876712324,0.168,0.24,0.168,0.372,0.22,0.024189646831156267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
336541,Myrna,Linebarger,Myrna Linebarger,0.03767991951405314,0.676108482215798,M2Z 4K1,0.517998419699743,2020-09-17,2021-12-31,0.016909423776296097,0.11935527923711398,0.020350882830574492,0.548611111111111,1.0,0.13984674329501914,0.17857142857142858,0.16214091854054988,0.16212796565196025,0.0,0.3291341826709767,1.0,0.12121212121212122,0.0,0.02,0.05296213117135584,0.0,0.08695652173913043,0.16744186046511628,0.15753424657534246,0.3424657534246575,0.0,0.1917808219178082,0.4931506849315068,0.3150684931506849,0.018364779874213834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
872340,Tiesha,Douvier,Tiesha Douvier,0.03767991951405314,0.676108482215798,P1J 8T7,1.0,2021-12-18,2021-12-31,0.016911534376309788,0.1193675026171932,0.010542167547142822,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
967838,Valerie,Yannotti,Valerie Yannotti,0.3550807543234584,0.14495363380632398,V1E 4R6,1.0,2015-05-20,2021-12-31,0.016911534376309788,0.1193675026171932,0.010542167547142822,0.9930555555555555,1.0,0.3275862068965517,0.2785714285714286,0.25738659524840196,0.25737837978190864,0.22681366634159242,0.5674557900741586,1.0,0.33333333333333337,0.0,0.04,0.03589099499581762,0.11267605633802817,0.2608695652173913,0.3441860465116279,0.26712328767123283,0.22807017543859648,0.0935672514619883,0.24561403508771928,0.4327485380116959,0.22807017543859648,0.008168139479340817,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
429471,Shakita,Decapua,Shakita Decapua,0.3550807543234584,0.14495363380632398,V6E 3Z3,0.9889779058021024,2019-09-28,2021-12-31,0.016916283226340575,0.11939500334764697,0.010660665813121204,0.6319444444444444,1.0,0.2835249042145594,0.17857142857142858,0.35349440118020675,0.353482445299031,0.0,0.5006021423591304,1.0,0.3106060606060606,0.0,0.01,0.0569529872069677,0.3028169014084507,0.10559006211180123,0.3116279069767442,0.14383561643835616,0.16891891891891891,0.2905405405405405,0.11486486486486487,0.4527027027027027,0.14189189189189189,0.020684835779175403,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
544619,Bobbie,Briles,Bobbie Briles,0.03767991951405314,0.676108482215798,M2M 7K8,0.5116872205719087,2020-09-25,2021-05-25,0.016921735609709256,0.1194265750598138,0.02060693602791586,0.5,0.0,0.1111111111111111,0.02857142857142857,0.14408248595382467,0.1440782979840113,0.0,0.22735627812638645,1.0,0.13636363636363638,0.0,0.08,0.05923506688913118,0.28169014084507044,0.037267080745341616,0.0,0.0821917808219178,0.06896551724137931,0.6896551724137931,0.10344827586206896,0.0,0.20689655172413793,0.027358490566037737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
829627,Mindi,Opalka,Mindi Opalka,0.5953601051495396,0.26189936585988205,T9G 1W3,0.5116872205719087,2017-10-13,2021-12-31,0.016921735609709256,0.1194265750598138,0.02060693602791586,0.7916666666666666,1.0,0.33524904214559387,0.3214285714285714,0.4372718276422382,0.4372619308683919,0.07515275734585145,0.2819769284401344,1.0,0.3282828282828283,0.0,0.01,0.05958118447355229,0.20422535211267606,0.2670807453416149,0.2651162790697674,0.3150684931506849,0.2571428571428571,0.1657142857142857,0.24571428571428572,0.32571428571428573,0.26285714285714284,0.013207547169811321,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
417841,Paola,Calnick,Paola Calnick,0.09381017332624264,0.8680823807735384,B3C 2M8,0.27912303337634153,2018-04-29,2018-12-29,0.01693299214311557,0.11949174454902112,0.03778500529763591,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
392713,Lucas,Woolsey,Lucas Woolsey,0.03767991951405314,0.676108482215798,P2T 6G3,0.5034156489733049,2021-08-29,2021-12-31,0.01693492685979478,0.1195029440871962,0.020951019005773782,0.4722222222222222,1.0,0.02490421455938697,0.02142857142857143,0.007785554726511593,0.007775247342285611,0.0,0.06862838308930723,1.0,0.025252525252525256,0.0,0.01,0.014280450007813732,0.0,0.0,0.0,0.08904109589041095,0.23076923076923078,0.0,0.0,0.0,1.0,0.012264150943396227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
213086,Mario,Demick,Mario Demick,0.14189944398662568,0.7467379694288839,H2T 9K8,0.901001190226143,2017-10-18,2021-12-31,0.01695005282655951,0.11959048927699012,0.01170946441284754,0.7916666666666666,1.0,0.19348659003831417,0.2571428571428571,0.27244211011673647,0.2724533697950673,0.10580523828676691,0.38313684477403814,1.0,0.16414141414141414,0.0,0.0,0.06432037166464351,0.07042253521126761,0.11801242236024843,0.2186046511627907,0.17123287671232876,0.3564356435643564,0.09900990099009901,0.18811881188118812,0.46534653465346537,0.24752475247524752,0.007622641509433962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
735964,Lanette,Rataj,Lanette Rataj,0.40208005473982533,0.14693774291158257,V6T 1Y8,0.901001190226143,2016-10-22,2021-12-31,0.01695005282655951,0.11959048927699012,0.01170946441284754,0.875,1.0,0.31417624521072796,0.3,0.3685006706458865,0.3684967061355309,0.05799912211588438,0.5778031311402675,1.0,0.3080808080808081,0.0,0.0,0.053578446635924606,0.20422535211267606,0.18012422360248445,0.41860465116279066,0.1095890410958904,0.25609756097560976,0.17682926829268292,0.17682926829268292,0.5487804878048781,0.0975609756097561,0.009981740718198417,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
216596,Wendolyn,Komatsu,Wendolyn Komatsu,0.3550807543234584,0.14495363380632398,V6E 3Z3,0.740480691331353,2021-02-03,2021-12-31,0.016958143459945292,0.11963730497862546,0.01425011802264328,0.5138888888888888,1.0,0.22030651340996169,0.22857142857142856,0.2973660211885278,0.2973360740203547,0.09131464064603456,0.4527318248082653,1.0,0.2095959595959596,0.0,0.0,0.061657964775606804,0.38028169014084506,0.05590062111801242,0.14418604651162792,0.14383561643835616,0.2782608695652174,0.46956521739130436,0.0782608695652174,0.26956521739130435,0.1826086956521739,0.04339622641509434,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
887328,Nicolasa,Donkin,Nicolasa Donkin,0.06293343400842488,0.6980514440702621,K8V 4B2,0.7637051039697543,2020-01-27,2021-12-31,0.016964827026655298,0.11967597314638923,0.013818603709604723,0.6041666666666666,1.0,0.3218390804597701,0.17142857142857143,0.4849551470003956,0.4849524098437118,0.20472331039447852,0.4989094325693769,1.0,0.36363636363636365,0.0,0.0,0.06883161744850798,0.26760563380281693,0.40993788819875776,0.13023255813953488,0.2465753424657534,0.14285714285714285,0.2261904761904762,0.39285714285714285,0.16666666666666666,0.21428571428571427,0.027563576702214928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
911585,Bobby,Sultzer,Bobby Sultzer,0.3550807543234584,0.14495363380632398,V6E 3D9,0.7637051039697543,2019-09-29,2021-12-31,0.016964827026655298,0.11967597314638923,0.013818603709604723,0.6319444444444444,1.0,0.4118773946360153,0.24285714285714285,0.3627677407997396,0.3627361372743349,0.2902912995807093,0.4660423401153579,1.0,0.4570707070707071,0.0,0.0,0.040233321178095485,0.4647887323943662,0.40993788819875776,0.2651162790697674,0.1780821917808219,0.15813953488372093,0.30697674418604654,0.30697674418604654,0.2651162790697674,0.12093023255813953,0.03004891684136967,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
